0,1,2,3,4,5,6,7,8,9,10
72,10698,3940,6758,8629,3126,5503,2069,814,1255,
73,10079,3559,6520,8104,2822,5282,1975,737,1238,
74,9851,3531,6320,8029,2846,5183,1822,685,1137,
75,7829,2725,5104,6424,2217,4207,1405,508,897,
76,6924,2306,4618,5673,1865,3808,1251,441,810,
77,5716,1962,3754,4686,1642,3044,1030,320,710,
78,3523,1159,2364,2903,951,1952,620,208,412,
79,2451,754,1697,2032,634,1398,419,120,299,
80,2169,658,1511,1771,543,1228,398,115,283,
81,2934,801,2133,2376,664,1712,558,137,421,
82,3904,1038,2866,3247,859,2388,657,179,478,
83,3815,996,2819,3138,831,2307,677,165,512,
84,3842,958,2884,3162,803,2359,680,155,525,
85,3320,786,2534,2726,656,2070,594,130,464,
86,2946,741,2205,2478,624,1854,468,117,351,
87,2074,482,1592,1716,415,1301,358,67,291,
88,1484,384,1100,1198,320,878,286,64,222,
89,868,225,643,719,205,514,149,20,129,
90,799,206,593,667,181,486,132,25,107,
91,846,197,649,720,172,548,126,25,101,
92,503,110,393,402,95,307,101,15,86,
93,496,100,396,405,91,314,91,9,82,
94,324,78,246,241,66,175,83,12,71,
95,234,67,167,200,64,136,34,3,31,
96,177,43,134,149,38,111,28,5,23,
97,129,32,97,111,30,81,18,2,16,
98,82,21,61,65,19,46,17,2,15,
99,57,15,42,45,13,32,12,2,10,
100 и более,70,37,33,60,35,25,10,2,8,
моложе трудоспособного,180306,92823,87483,136369,70281,66088,43937,22542,21395,
трудоспособного,612138,319777,292361,465181,240576,224605,146957,79201,67756,
старше трудоспособного,241470,75550,165920,189679,58694,130985,51791,16856,34935,
